"","human_perf","algorithm_perf","Strategy","CD","CM","CE"
"131",0.0408163265306122,0.820074972655056,"Automation",963.143992689456,671.142547869498,1270.47200845814
"132",0.0408163265306122,0.831398317115939,"Automation",962.554943452488,647.58671110131,1270.47200845814
"133",0.0408163265306122,0.842763380784943,"Automation",961.871633323734,623.127867948627,1270.47200845814
"134",0.0408163265306122,0.854121752044378,"Automation",961.089347263704,597.813456233464,1270.47200845814
"135",0.0408163265306122,0.86542035712059,"Automation",960.204776445413,571.701106645518,1270.47200845814
"136",0.0408163265306122,0.876601798207628,"Automation",959.216202039523,544.859466847911,1270.47200845814
"137",0.0408163265306122,0.887604891646896,"Automation",958.123651620036,517.36897340423,1270.47200845814
"138",0.0408163265306122,0.898365433304371,"Automation",956.92902566992,489.322529135812,1270.47200845814
"139",0.0408163265306122,0.908817212968485,"Automation",955.636191593163,460.826034872577,1270.47200845814
"140",0.0408163265306122,0.918893290608381,"Automation",954.251042237881,431.998715697166,1270.47200845814
"141",0.0408163265306122,0.928527534043893,"Automation",952.781515299604,402.973173268533,1270.47200845814
"142",0.0408163265306122,0.937656399577612,"Automation",951.237569228813,373.895088457555,1270.47200845814
"143",0.0408163265306122,0.946220914438453,"Automation",949.631110561516,344.922493423093,1270.47200845814
"144",0.0408163265306122,0.954168793142985,"Automation",947.975867099304,316.224530791941,1270.47200845814
"145",0.0408163265306122,0.961456590633127,"Automation",946.287201279761,287.979621460079,1270.47200845814
"146",0.0408163265306122,0.968051765914874,"Automation",944.58185860889,260.372973617185,1270.47200845814
"147",0.0408163265306122,0.973934504695386,"Automation",942.877647388403,233.593385924111,1270.47200845814
"148",0.0408163265306122,0.979099133058202,"Automation",941.193048362661,207.829329232492,1270.47200845814
"149",0.0408163265306122,0.983554952057797,"Automation",939.546756489542,183.264335249585,1270.47200845814
"150",0.0408163265306122,0.987326340661266,"Automation",937.957161880104,160.071777610056,1270.47200845814
"151",0.0612244897959184,0.588468363120939,"Automation",965.521963943859,963.416946876708,1250.938788181
"152",0.0612244897959184,0.592649272021057,"Automation",965.521963730266,962.599741241364,1250.938788181
"153",0.0612244897959184,0.597020029325808,"Automation",965.521962861611,961.548932059811,1250.938788181
"154",0.0612244897959184,0.601588092501518,"Automation",965.521959730837,960.222581349386,1250.938788181
"155",0.0612244897959184,0.606361033183083,"Automation",965.521949623845,958.576522717721,1250.938788181
"156",0.0612244897959184,0.611346508022688,"Automation",965.521920113556,956.564973649627,1250.938788181
"157",0.0612244897959184,0.61655222350574,"Automation",965.521841490053,954.141146923243,1250.938788181
"158",0.0612244897959184,0.621985893898428,"Automation",965.521648796658,951.257834873596,1250.938788181
"159",0.0612244897959184,0.627655191407045,"Automation",965.521211157609,947.867946724495,1250.938788181
"160",0.0612244897959184,0.633567687543393,"Automation",965.520283864432,943.924986013762,1250.938788181
"161",0.0612244897959184,0.639730784605608,"Automation",965.518439576506,939.383461582976,1250.938788181
"162",0.0612244897959184,0.646151636102785,"Automation",965.514977201859,934.199231251753,1250.938788181
"163",0.0612244897959184,0.652837054879253,"Automation",965.508810392868,928.329781910989,1250.938788181
"164",0.0612244897959184,0.659793407635938,"Automation",965.498341556283,921.734453278002,1250.938788181
"165",0.0612244897959184,0.667026494509329,"Automation",965.481331015221,914.374615007149,1250.938788181
"166",0.0612244897959184,0.674541412362491,"Automation",965.454773629648,906.213808366729,1250.938788181
"167",0.0612244897959184,0.682342400479073,"Automation",965.41479616545,897.217864438933,1250.938788181
"168",0.0612244897959184,0.69043266744462,"Automation",965.356587773403,887.355010946418,1250.938788181
"169",0.0612244897959184,0.698814198167381,"Automation",965.274373291577,876.59597951789,1250.938788181
"170",0.0612244897959184,0.707487540253788,"Automation",965.161435242099,864.914124614342,1250.938788181
"171",0.0612244897959184,0.716451569336529,"Automation",965.010186048425,852.285564556515,1250.938788181
"172",0.0612244897959184,0.725703233483434,"Automation",964.81228784025,838.689354200621,1250.938788181
"173",0.0612244897959184,0.735237277524774,"Automation",964.558813787015,824.107697851049,1250.938788181
"174",0.0612244897959184,0.745045949058894,"Automation",964.240442539918,808.526209994871,1250.938788181
"175",0.0612244897959184,0.755118689066754,"Automation",963.84767617227,791.934230387701,1250.938788181
"176",0.0612244897959184,0.765441811519363,"Automation",963.371071904129,774.325198885457,1250.938788181
"177",0.0612244897959184,0.77599817812864,"Automation",962.801478664305,755.697094154098,1250.938788181
"178",0.0612244897959184,0.786766876493333,"Automation",962.130270901336,736.052938934374,1250.938788181
"179",0.0612244897959184,0.797722912333484,"Automation",961.34957371698,715.401372811329,1250.938788181
"180",0.0612244897959184,0.808836929271738,"Automation",960.452475104739,693.757291346183,1250.938788181
"181",0.0612244897959184,0.820074972655056,"Automation",959.433222629635,671.142547869498,1250.938788181
"182",0.0612244897959184,0.831398317115939,"Automation",958.287403142933,647.58671110131,1250.938788181
"183",0.0612244897959184,0.842763380784943,"Automation",957.012105003904,623.127867948627,1250.938788181
"184",0.0612244897959184,0.854121752044378,"Automation",955.6060627459,597.813456233464,1250.938788181
"185",0.0612244897959184,0.86542035712059,"Automation",954.069784179357,571.701106645518,1250.938788181
"186",0.0612244897959184,0.876601798207628,"Automation",952.405659599385,544.859466847911,1250.938788181
"187",0.0612244897959184,0.887604891646896,"Automation",950.618052108314,517.36897340423,1250.938788181
"188",0.0612244897959184,0.898365433304371,"Automation",948.713367134131,489.322529135812,1250.938788181
"189",0.0612244897959184,0.908817212968485,"Automation",946.700098095141,460.826034872577,1250.938788181
"190",0.0612244897959184,0.918893290608381,"Automation",944.58884391174,431.998715697166,1250.938788181
"191",0.0612244897959184,0.928527534043893,"Automation",942.392292794468,402.973173268533,1250.938788181
"192",0.0612244897959184,0.937656399577612,"Automation",940.125165559225,373.895088457555,1250.938788181
"193",0.0612244897959184,0.946220914438453,"Automation",937.804110774789,344.922493423093,1250.938788181
"194",0.0612244897959184,0.954168793142985,"Automation",935.44754350099,316.224530791941,1250.938788181
"195",0.0612244897959184,0.961456590633127,"Automation",933.075419421959,287.979621460079,1250.938788181
"196",0.0612244897959184,0.968051765914874,"Automation",930.708937034621,260.372973617185,1250.938788181
"197",0.0612244897959184,0.973934504695386,"Automation",928.370162445422,233.593385924111,1250.938788181
"198",0.0612244897959184,0.979099133058202,"Automation",926.08157447265,207.829329232492,1250.938788181
"199",0.0612244897959184,0.983554952057797,"Automation",923.865532313945,183.264335249585,1250.938788181
"200",0.0612244897959184,0.987326340661266,"Automation",921.74367408645,160.071777610056,1250.938788181
"201",0.0816326530612245,0.588468363120939,"Automation",965.521953678246,963.416946876708,1231.40556790385
"202",0.0816326530612245,0.592649272021057,"Automation",965.521931692774,962.599741241364,1231.40556790385
"203",0.0816326530612245,0.597020029325808,"Automation",965.521871726947,961.548932059811,1231.40556790385
"204",0.0816326530612245,0.601588092501518,"Automation",965.521721567489,960.222581349386,1231.40556790385
"205",0.0816326530612245,0.606361033183083,"Automation",965.521373742056,958.576522717721,1231.40556790385
"206",0.0816326530612245,0.611346508022688,"Automation",965.520623295162,956.564973649627,1231.40556790385
"207",0.0816326530612245,0.61655222350574,"Automation",965.519105703664,954.141146923243,1231.40556790385
"208",0.0816326530612245,0.621985893898428,"Automation",965.51621268498,951.257834873596,1231.40556790385
"209",0.0816326530612245,0.627655191407045,"Automation",965.510986632214,947.867946724495,1231.40556790385
"210",0.0816326530612245,0.633567687543393,"Automation",965.5019981586,943.924986013762,1231.40556790385
"211",0.0816326530612245,0.639730784605608,"Automation",965.487215003018,939.383461582976,1231.40556790385
"212",0.0816326530612245,0.646151636102785,"Automation",965.463873503744,934.199231251753,1231.40556790385
"213",0.0816326530612245,0.652837054879253,"Automation",965.428365312379,928.329781910989,1231.40556790385
"214",0.0816326530612245,0.659793407635938,"Automation",965.376151661207,921.734453278002,1231.40556790385
"215",0.0816326530612245,0.667026494509329,"Automation",965.301715392628,914.374615007149,1231.40556790385
"216",0.0816326530612245,0.674541412362491,"Automation",965.198557538315,906.213808366729,1231.40556790385
"217",0.0816326530612245,0.682342400479073,"Automation",965.05924113798,897.217864438933,1231.40556790385
"218",0.0816326530612245,0.69043266744462,"Automation",964.875480892201,887.355010946418,1231.40556790385
"219",0.0816326530612245,0.698814198167381,"Automation",964.638273726265,876.59597951789,1231.40556790385
"220",0.0816326530612245,0.707487540253788,"Automation",964.338062784829,864.914124614342,1231.40556790385
"221",0.0816326530612245,0.716451569336529,"Automation",963.964925943786,852.285564556515,1231.40556790385
"222",0.0816326530612245,0.725703233483434,"Automation",963.508779583648,838.689354200621,1231.40556790385
"223",0.0816326530612245,0.735237277524774,"Automation",962.95958894326,824.107697851049,1231.40556790385
"224",0.0816326530612245,0.745045949058894,"Automation",962.3075776105,808.526209994871,1231.40556790385
"225",0.0816326530612245,0.755118689066754,"Automation",961.543430332504,791.934230387701,1231.40556790385
"226",0.0816326530612245,0.765441811519363,"Automation",960.658485088297,774.325198885457,1231.40556790385
"227",0.0816326530612245,0.77599817812864,"Automation",959.644912054715,755.697094154098,1231.40556790385
"228",0.0816326530612245,0.786766876493333,"Automation",958.49587856306,736.052938934374,1231.40556790385
"229",0.0816326530612245,0.797722912333484,"Automation",957.205700295982,715.401372811329,1231.40556790385
"230",0.0816326530612245,0.808836929271738,"Automation",955.769979766555,693.757291346183,1231.40556790385
"231",0.0816326530612245,0.820074972655056,"Automation",954.185733545729,671.142547869498,1231.40556790385
"232",0.0816326530612245,0.831398317115939,"Automation",952.451509775753,647.58671110131,1231.40556790385
"233",0.0816326530612245,0.842763380784943,"Automation",950.567497255826,623.127867948627,1231.40556790385
"234",0.0816326530612245,0.854121752044378,"Automation",948.535626848125,597.813456233464,1231.40556790385
"235",0.0816326530612245,0.86542035712059,"Automation",946.359665165591,571.701106645518,1231.40556790385
"236",0.0816326530612245,0.876601798207628,"Automation",944.045299504723,544.859466847911,1231.40556790385
"237",0.0816326530612245,0.887604891646896,"Automation",941.600211815016,517.36897340423,1231.40556790385
"238",0.0816326530612245,0.898365433304371,"Automation",939.034138191945,489.322529135812,1231.40556790385
"239",0.0816326530612245,0.908817212968485,"Automation",936.358908990394,460.826034872577,1231.40556790385
"240",0.0816326530612245,0.918893290608381,"Automation",933.588463240685,431.998715697166,1231.40556790385
"241",0.0816326530612245,0.928527534043893,"Automation",930.738829690038,402.973173268533,1231.40556790385
"242",0.0816326530612245,0.937656399577612,"Automation",927.828065594322,373.895088457555,1231.40556790385
"243",0.0816326530612245,0.946220914438453,"Automation",924.876143486325,344.922493423093,1231.40556790385
"244",0.0816326530612245,0.954168793142985,"Automation",921.904775721008,316.224530791941,1231.40556790385
"245",0.0816326530612245,0.961456590633127,"Automation",918.937166854397,287.979621460079,1231.40556790385
"246",0.0816326530612245,0.968051765914874,"Automation",915.997685089202,260.372973617185,1231.40556790385
"247",0.0816326530612245,0.973934504695386,"Automation",913.111446369218,233.593385924111,1231.40556790385
"248",0.0816326530612245,0.979099133058202,"Automation",910.303808464859,207.829329232492,1231.40556790385
"249",0.0816326530612245,0.983554952057797,"Automation",907.59977774773,183.264335249585,1231.40556790385
"250",0.0816326530612245,0.987326340661266,"Automation",905.023338373697,160.071777610056,1231.40556790385
"251",0.102040816326531,0.588468363120939,"Automation",965.521620373222,963.416946876708,1211.87234762671
"252",0.102040816326531,0.592649272021057,"Automation",965.521152443585,962.599741241364,1211.87234762671
"253",0.102040816326531,0.597020029325808,"Automation",965.52017100292,961.548932059811,1211.87234762671
"254",0.102040816326531,0.601588092501518,"Automation",965.518236592995,960.222581349386,1211.87234762671
"255",0.102040816326531,0.606361033183083,"Automation",965.514633932299,958.576522717721,1211.87234762671
"256",0.102040816326531,0.611346508022688,"Automation",965.508262071475,956.564973649627,1211.87234762671
"257",0.102040816326531,0.61655222350574,"Automation",965.497510757717,954.141146923243,1211.87234762671
"258",0.102040816326531,0.621985893898428,"Automation",965.480132080381,951.257834873596,1211.87234762671
"259",0.102040816326531,0.627655191407045,"Automation",965.453118754111,947.867946724495,1211.87234762671
"260",0.102040816326531,0.633567687543393,"Automation",965.412601087479,943.924986013762,1211.87234762671
"261",0.102040816326531,0.639730784605608,"Automation",965.353773631202,939.383461582976,1211.87234762671
"262",0.102040816326531,0.646151636102785,"Automation",965.27085992644,934.199231251753,1211.87234762671
"263",0.102040816326531,0.652837054879253,"Automation",965.15712019029,928.329781910989,1211.87234762671
"264",0.102040816326531,0.659793407635938,"Automation",965.004902823413,921.734453278002,1211.87234762671
"265",0.102040816326531,0.667026494509329,"Automation",964.805736920476,914.374615007149,1211.87234762671
"266",0.102040816326531,0.674541412362491,"Automation",964.550459983603,906.213808366729,1211.87234762671
"267",0.102040816326531,0.682342400479073,"Automation",964.22937305865,897.217864438933,1211.87234762671
"268",0.102040816326531,0.69043266744462,"Automation",963.8324146074,887.355010946418,1211.87234762671
"269",0.102040816326531,0.698814198167381,"Automation",963.349344503547,876.59597951789,1211.87234762671
"270",0.102040816326531,0.707487540253788,"Automation",962.769930394957,864.914124614342,1211.87234762671
"271",0.102040816326531,0.716451569336529,"Automation",962.084130057367,852.285564556515,1211.87234762671
"272",0.102040816326531,0.725703233483434,"Automation",961.282265022311,838.689354200621,1211.87234762671
"273",0.102040816326531,0.735237277524774,"Automation",960.355182473985,824.107697851049,1211.87234762671
"274",0.102040816326531,0.745045949058894,"Automation",959.294404005884,808.526209994871,1211.87234762671
"275",0.102040816326531,0.755118689066754,"Automation",958.092261193072,791.934230387701,1211.87234762671
"276",0.102040816326531,0.765441811519363,"Automation",956.742019005261,774.325198885457,1211.87234762671
"277",0.102040816326531,0.77599817812864,"Automation",955.237988835309,755.697094154098,1211.87234762671
"278",0.102040816326531,0.786766876493333,"Automation",953.575633352467,736.052938934374,1211.87234762671
"279",0.102040816326531,0.797722912333484,"Automation",951.751665532334,715.401372811329,1211.87234762671
"280",0.102040816326531,0.808836929271738,"Automation",949.764144097494,693.757291346183,1211.87234762671
"281",0.102040816326531,0.820074972655056,"Automation",947.612567256807,671.142547869498,1211.87234762671
"282",0.102040816326531,0.831398317115939,"Automation",945.297966086929,647.58671110131,1211.87234762671
"283",0.102040816326531,0.842763380784943,"Automation",942.822998181125,623.127867948627,1211.87234762671
"284",0.102040816326531,0.854121752044378,"Automation",940.192041316324,597.813456233464,1211.87234762671
"285",0.102040816326531,0.86542035712059,"Automation",937.411285873697,571.701106645518,1211.87234762671
"286",0.102040816326531,0.876601798207628,"Automation",934.488823603174,544.859466847911,1211.87234762671
"287",0.102040816326531,0.887604891646896,"Automation",931.434729062361,517.36897340423,1211.87234762671
"288",0.102040816326531,0.898365433304371,"Automation",928.261128706269,489.322529135812,1211.87234762671
"289",0.102040816326531,0.908817212968485,"Automation",924.982251189237,460.826034872577,1211.87234762671
"290",0.102040816326531,0.918893290608381,"Automation",921.614451016579,431.998715697166,1211.87234762671
"291",0.102040816326531,0.928527534043893,"Automation",918.17619632822,402.973173268533,1211.87234762671
"292",0.102040816326531,0.937656399577612,"Automation",914.688010419946,373.895088457555,1211.87234762671
"293",0.102040816326531,0.946220914438453,"Automation",911.172355757792,344.922493423093,1211.87234762671
"294",0.102040816326531,0.954168793142985,"Automation",907.653448907193,316.224530791941,1211.87234762671
"295",0.102040816326531,0.961456590633127,"Automation",904.156995211004,287.979621460079,1211.87234762671
"296",0.102040816326531,0.968051765914874,"Automation",900.709833472835,260.372973617185,1211.87234762671
"297",0.102040816326531,0.973934504695386,"Automation",897.33948361322,233.593385924111,1211.87234762671
"298",0.102040816326531,0.979099133058202,"Automation",894.07359452957,207.829329232492,1211.87234762671
"299",0.102040816326531,0.983554952057797,"Automation",890.939295408422,183.264335249585,1211.87234762671
"300",0.102040816326531,0.987326340661266,"Automation",887.962461585202,160.071777610056,1211.87234762671
"301",0.122448979591837,0.588468363120939,"Automation",965.517685730282,963.416946876708,1192.33912734957
"302",0.122448979591837,0.592649272021057,"Automation",965.513671433387,962.599741241364,1192.33912734957
"303",0.122448979591837,0.597020029325808,"Automation",965.506665324413,961.548932059811,1192.33912734957
"304",0.122448979591837,0.601588092501518,"Automation",965.494985260064,960.222581349386,1192.33912734957
"305",0.122448979591837,0.606361033183083,"Automation",965.47630955749,958.576522717721,1192.33912734957
"306",0.122448979591837,0.611346508022688,"Automation",965.447563561281,956.564973649627,1192.33912734957
"307",0.122448979591837,0.61655222350574,"Automation",965.404826132541,954.141146923243,1192.33912734957
